Employee_ID,Name,Age,Department,Gender,Experience_Years,Monthly_Salary,Performance_Rating,Attendance_%,Attrition
10445,Employee_445,46,Marketing,Female,2,106564,4,84.21,No
10446,Employee_446,54,Marketing,Female,4,41709,5,97.65,No
10447,Employee_447,27,Marketing,Female,25,30063,1,99.96,No
10448,Employee_448,24,HR,Female,3,19723,5,77.52,No
10449,Employee_449,31,Sales,Male,6,19213,5,98.07,Yes
10450,Employee_450,49,Operations,Male,29,37797,2,77.84,Yes
10451,Employee_451,56,Finance,Male,29,116770,4,82.41,No
10452,Employee_452,45,Finance,Male,18,99946,5,96.34,No
10453,Employee_453,41,Finance,Male,34,103918,5,93.59,No
10454,Employee_454,56,Finance,Male,32,60217,3,95.72,No
10455,Employee_455,30,Marketing,Male,32,83283,1,94.01,No
10456,Employee_456,57,Finance,Female,13,38655,4,77.05,Yes
10457,Employee_457,29,Sales,Male,9,110884,1,86.76,Yes
10458,Employee_458,44,Marketing,Male,27,92990,2,81.56,No
10459,Employee_459,55,Finance,Male,13,27587,5,83.79,No
10460,Employee_460,55,HR,Female,15,37555,5,74.62,No
10461,Employee_461,56,IT,Male,20,43071,1,79.47,No
10462,Employee_462,38,IT,Male,27,35239,2,95.73,Yes
10463,Employee_463,59,IT,Female,32,112138,3,96.93,Yes
10464,Employee_464,52,Marketing,Male,5,64151,3,88.3,No
10465,Employee_465,44,Finance,Male,14,17203,5,84.95,No
10466,Employee_466,43,Operations,Female,2,28635,5,91.39,No
10467,Employee_467,52,Operations,Male,34,67571,4,88.27,No
10468,Employee_468,57,Operations,Female,13,16144,1,99.51,Yes
10469,Employee_469,32,Marketing,Male,1,47699,5,75.7,No
10470,Employee_470,33,Sales,Male,28,99619,2,83.47,No
10471,Employee_471,43,HR,Male,3,106663,1,97.55,Yes
10472,Employee_472,45,HR,Female,25,27213,4,97.44,No
10473,Employee_473,55,IT,Female,11,31944,3,84.86,No
10474,Employee_474,50,IT,Female,1,81723,4,74.04,No
10475,Employee_475,37,Operations,Male,16,83669,1,94.45,No
10476,Employee_476,40,Operations,Male,34,83947,3,87.55,No
10477,Employee_477,45,IT,Female,9,49457,2,93.19,No
10478,Employee_478,42,Finance,Female,21,117711,3,83.88,Yes
10479,Employee_479,33,Sales,Male,20,50191,3,76.12,No
10480,Employee_480,39,Sales,Male,14,87264,2,70.72,No
10481,Employee_481,56,Sales,Male,34,72924,5,86.77,Yes
10482,Employee_482,32,Sales,Male,20,48744,5,74.83,No
10483,Employee_483,39,IT,Female,20,68424,3,75.61,No
10484,Employee_484,32,HR,Male,20,103417,3,83.09,No
10485,Employee_485,29,IT,Male,31,93337,4,83.26,Yes
10486,Employee_486,27,Sales,Male,4,91084,5,78.23,No
10487,Employee_487,48,IT,Male,8,47886,2,73.96,No
10488,Employee_488,34,Sales,Male,17,114846,3,98.35,No
10489,Employee_489,51,Marketing,Male,20,99963,3,73.95,No
10490,Employee_490,39,Operations,Male,7,15972,4,80.52,Yes
10491,Employee_491,36,HR,Female,33,114219,4,79.15,Yes
10492,Employee_492,25,Marketing,Female,9,21621,4,95.99,No
10493,Employee_493,55,Finance,Female,23,106549,1,82.3,No
10494,Employee_494,32,IT,Male,23,64738,2,73.72,Yes
10495,Employee_495,45,Finance,Female,31,72694,1,70.31,Yes
10496,Employee_496,41,IT,Male,32,69777,3,91.66,No
10497,Employee_497,56,Operations,Male,33,29530,4,91.44,No
10498,Employee_498,43,Marketing,Male,10,22354,4,82.53,No
10499,Employee_499,36,Operations,Male,30,61529,4,73.79,No
10500,Employee_500,59,Sales,Female,17,117895,5,81.15,No
10501,Employee_501,59,Operations,Male,22,66714,2,87.7,No
10502,Employee_502,34,Operations,Male,21,103759,1,91.12,Yes
10503,Employee_503,51,Sales,Female,17,56232,2,72.35,Yes
10504,Employee_504,25,IT,Female,19,67079,4,86.69,No
10505,Employee_505,55,Sales,Female,12,27550,3,78.28,Yes
10506,Employee_506,43,Marketing,Male,0,103196,5,88.52,No
10507,Employee_507,49,Operations,Female,3,75385,2,89.44,Yes
10508,Employee_508,31,Sales,Male,23,79736,3,97.32,Yes
10509,Employee_509,38,Operations,Male,1,111565,4,82.31,Yes
10510,Employee_510,32,Marketing,Female,27,45268,4,86.13,No
10511,Employee_511,29,Finance,Female,25,106876,4,78.05,No
10512,Employee_512,30,Marketing,Female,22,19290,4,78.6,Yes
10513,Employee_513,37,HR,Male,14,70034,5,71.38,No
10514,Employee_514,58,HR,Male,26,45138,5,78.58,No
10515,Employee_515,27,HR,Male,5,86982,2,71.91,No
10516,Employee_516,33,Operations,Male,34,28432,4,98.92,Yes
10517,Employee_517,29,IT,Male,34,82058,5,88.73,No
10518,Employee_518,47,IT,Male,9,73175,3,75.19,No
10519,Employee_519,22,IT,Female,29,48329,5,73.5,No
10520,Employee_520,25,Operations,Male,28,84076,5,81.1,No
10521,Employee_521,49,Marketing,Female,3,27328,2,79.23,No
10522,Employee_522,57,IT,Female,4,49247,5,78.38,No
10523,Employee_523,58,Finance,Female,3,21677,3,84.05,Yes
10524,Employee_524,39,HR,Female,15,76810,4,97.39,No
10525,Employee_525,28,Marketing,Female,24,65357,1,87.04,Yes
10526,Employee_526,21,HR,Male,13,70812,2,85.64,No
10527,Employee_527,42,IT,Male,10,56616,3,94.2,No
10528,Employee_528,37,Marketing,Male,28,76284,2,70.12,No
10529,Employee_529,27,Sales,Male,33,64741,4,75.92,Yes
10530,Employee_530,45,Finance,Female,21,68478,5,84.89,Yes
10531,Employee_531,24,IT,Female,13,69056,5,91.16,No
10532,Employee_532,56,IT,Female,23,106483,3,84.55,No
10533,Employee_533,26,Finance,Male,25,60534,4,74.91,No
10534,Employee_534,51,Finance,Male,15,94056,1,97.9,Yes
10535,Employee_535,39,Sales,Male,31,79162,1,79.86,No
10536,Employee_536,59,IT,Male,5,59711,5,93.65,Yes
10537,Employee_537,47,Operations,Female,33,37805,4,96.74,No
10538,Employee_538,30,IT,Female,7,110980,4,80.39,No
10539,Employee_539,46,HR,Male,29,35143,3,95.36,No
10540,Employee_540,39,Marketing,Male,26,90828,1,91.32,Yes
10541,Employee_541,59,Marketing,Female,6,77473,3,97.13,No
10542,Employee_542,23,HR,Female,26,31017,2,77.54,No
10543,Employee_543,33,Marketing,Female,24,78202,4,97.94,Yes
10544,Employee_544,48,Finance,Female,14,105859,1,71.96,No
10545,Employee_545,40,Marketing,Male,24,56423,3,93.81,Yes
10546,Employee_546,48,Marketing,Female,21,56713,5,83.07,No
10547,Employee_547,28,HR,Female,17,102856,2,75.34,No
10548,Employee_548,59,Sales,Female,11,89310,3,72.38,No
10549,Employee_549,21,Marketing,Female,22,17205,5,81.69,No
10550,Employee_550,23,Operations,Male,24,68266,1,81.68,Yes
10551,Employee_551,33,Marketing,Male,9,27342,1,76.9,Yes
10552,Employee_552,48,Sales,Male,29,84563,2,76.47,No
10553,Employee_553,45,HR,Male,9,78190,5,81.99,No
10554,Employee_554,53,Sales,Male,33,96863,4,82.3,Yes
10555,Employee_555,58,HR,Male,12,36200,1,83.27,No
10556,Employee_556,26,Finance,Female,28,22188,4,96.06,Yes
10557,Employee_557,52,HR,Female,8,17808,4,88.34,No
10558,Employee_558,41,Finance,Female,12,28851,3,70.61,Yes
10559,Employee_559,36,Finance,Female,13,95890,3,85.57,No
10560,Employee_560,41,HR,Male,8,79928,1,92.87,No
10561,Employee_561,31,Operations,Female,7,30058,4,71.69,Yes
10562,Employee_562,57,IT,Male,2,29620,3,82.68,No
10563,Employee_563,56,HR,Female,32,67755,5,83.54,No
10564,Employee_564,55,Marketing,Female,31,77995,5,98.62,No
10565,Employee_565,39,Operations,Female,6,111766,5,84.27,Yes
10566,Employee_566,40,Operations,Male,18,51681,5,92.5,No
10567,Employee_567,38,Marketing,Female,33,79509,4,79.09,Yes
10568,Employee_568,34,IT,Male,13,98339,5,93.38,No
10569,Employee_569,35,Operations,Male,18,82703,4,79.68,No
10570,Employee_570,51,Finance,Female,25,82680,1,82.9,No
10571,Employee_571,21,IT,Male,16,82703,1,84.38,Yes
10572,Employee_572,23,Marketing,Male,27,57136,5,97.79,No
10573,Employee_573,36,IT,Female,18,106380,5,71.6,No
10574,Employee_574,43,HR,Female,26,108699,5,75.91,No
10575,Employee_575,31,IT,Female,18,103456,1,91.17,No
10576,Employee_576,32,Finance,Female,32,98086,3,87.33,No
10577,Employee_577,30,HR,Female,6,51343,1,77.55,No
10578,Employee_578,52,Sales,Female,28,33254,5,78.68,Yes
10579,Employee_579,36,Marketing,Male,4,76273,3,81.02,No
10580,Employee_580,28,Marketing,Female,29,74611,3,83.51,No
10581,Employee_581,58,IT,Female,7,75002,2,94.54,No
10582,Employee_582,32,Operations,Male,11,100683,4,70.41,No
10583,Employee_583,44,HR,Female,12,27926,5,96.94,No
10584,Employee_584,48,Sales,Male,25,114359,4,82.39,No
10585,Employee_585,28,HR,Female,17,79264,2,76.91,No
10586,Employee_586,48,Marketing,Female,19,104527,4,85.25,Yes
10587,Employee_587,56,HR,Male,15,42563,5,89.79,No
10588,Employee_588,46,Sales,Female,2,45688,2,71.34,No
10589,Employee_589,28,Operations,Male,26,109559,4,91.47,Yes
10590,Employee_590,48,IT,Female,14,49130,1,92.82,No
10591,Employee_591,48,Finance,Female,33,15925,3,74.99,No
10592,Employee_592,57,HR,Male,21,66595,2,75.04,No
10593,Employee_593,56,Finance,Female,22,31321,1,76.11,No
10594,Employee_594,47,Marketing,Female,3,25769,5,93.9,Yes
10595,Employee_595,37,IT,Male,22,51748,3,78.16,No
10596,Employee_596,29,IT,Female,8,55028,2,93.88,No
10597,Employee_597,53,HR,Male,23,31151,3,86.22,No
10598,Employee_598,40,Operations,Female,20,91133,2,93.02,No
10599,Employee_599,33,IT,Male,15,49187,2,86.61,Yes
10600,Employee_600,48,HR,Female,24,58835,4,80.07,No
10601,Employee_601,49,HR,Male,25,15059,3,97.32,No
10602,Employee_602,33,Finance,Male,8,115828,3,91.46,No
10603,Employee_603,55,IT,Female,14,100717,1,84.52,No
10604,Employee_604,26,HR,Female,32,42235,5,89.12,No
10605,Employee_605,38,Finance,Male,0,109208,1,88.48,No
10606,Employee_606,25,Sales,Female,4,82114,4,80.74,No
10607,Employee_607,45,Finance,Male,8,60366,2,82.71,No
10608,Employee_608,22,Finance,Female,5,96583,4,79.55,No
10609,Employee_609,30,HR,Female,27,47160,4,99.99,No
10610,Employee_610,50,Marketing,Male,25,114011,1,87.4,Yes
10611,Employee_611,25,Marketing,Male,27,105085,2,72.76,No
10612,Employee_612,53,Operations,Female,14,20277,5,85.57,No
10613,Employee_613,21,Marketing,Female,5,16780,4,71.5,No
10614,Employee_614,38,Finance,Female,26,61579,5,78.66,No
10615,Employee_615,52,Operations,Female,3,75750,2,83.38,No
10616,Employee_616,31,HR,Female,10,71902,2,86.03,No
10617,Employee_617,41,IT,Male,20,95198,1,99.29,Yes
10618,Employee_618,46,Finance,Female,29,112052,3,99.47,Yes
10619,Employee_619,45,Finance,Female,17,47161,1,72.94,No
10620,Employee_620,42,Operations,Male,34,59499,5,86.14,Yes
10621,Employee_621,47,HR,Male,2,46886,1,94.51,Yes
10622,Employee_622,33,Sales,Male,11,23800,2,77.13,Yes
10623,Employee_623,53,Finance,Female,26,64460,4,92.52,Yes
10624,Employee_624,54,Sales,Male,29,85975,3,96.36,No
10625,Employee_625,55,Sales,Male,20,84843,2,89.87,No
10626,Employee_626,21,Marketing,Male,20,17364,4,79.83,No
10627,Employee_627,41,HR,Male,14,31568,5,97.69,No
10628,Employee_628,26,Sales,Female,17,53092,5,96.51,No
10629,Employee_629,48,HR,Female,28,86019,5,91.47,No
10630,Employee_630,37,Marketing,Female,20,77679,1,80.91,No
10631,Employee_631,25,HR,Male,16,80781,5,93.76,No
10632,Employee_632,51,Finance,Male,17,23430,5,79.48,No
10633,Employee_633,25,Sales,Male,11,88719,1,77.59,No
10634,Employee_634,58,HR,Male,10,53692,4,85.45,No
10635,Employee_635,23,IT,Male,19,45086,2,99.91,No
10636,Employee_636,43,HR,Male,8,64671,3,94.13,No
10637,Employee_637,57,Sales,Female,0,113262,5,91.89,No
10638,Employee_638,57,Marketing,Female,2,28901,5,83.56,No
10639,Employee_639,30,Marketing,Male,20,18907,5,79.36,No
10640,Employee_640,30,Sales,Female,22,113580,1,95.68,No
10641,Employee_641,39,Finance,Male,8,43604,1,87.03,Yes
10642,Employee_642,37,Finance,Male,18,52869,1,94.4,Yes
10643,Employee_643,41,Marketing,Female,18,29537,3,84.63,Yes
10644,Employee_644,34,Marketing,Male,22,27501,2,92.62,No
10645,Employee_645,29,Sales,Female,26,52371,5,96.03,Yes
10646,Employee_646,21,Finance,Male,26,51821,4,81.74,Yes
10647,Employee_647,33,Marketing,Male,11,103732,5,70.41,Yes
10648,Employee_648,24,Finance,Female,26,21073,5,77.65,No
10649,Employee_649,21,Marketing,Male,33,76005,5,97.45,No
10650,Employee_650,52,HR,Male,32,91097,5,90.63,Yes
10651,Employee_651,54,IT,Male,27,33101,2,92.12,No
10652,Employee_652,48,Operations,Female,30,46426,4,79.76,Yes
10653,Employee_653,51,HR,Male,31,109877,1,91.04,No
10654,Employee_654,28,Operations,Male,19,22313,4,89.39,No
10655,Employee_655,59,Marketing,Male,34,45773,5,75.35,No
10656,Employee_656,46,IT,Female,30,43003,4,99.06,No
10657,Employee_657,54,IT,Female,30,74668,5,80.62,No
10658,Employee_658,23,Marketing,Female,21,106956,4,79.88,No
10659,Employee_659,32,Marketing,Female,8,86250,3,81.07,No
10660,Employee_660,21,Finance,Female,8,107675,4,72.75,No
10661,Employee_661,25,Marketing,Male,14,106634,1,88.75,No
10662,Employee_662,50,Sales,Female,12,57294,1,77.16,Yes
10663,Employee_663,50,Marketing,Female,21,28582,4,94.1,No
10664,Employee_664,37,Sales,Male,15,28760,4,81.82,No
10665,Employee_665,43,Marketing,Female,31,86791,2,83.76,No
10666,Employee_666,35,Finance,Male,1,97158,4,89.39,No
10667,Employee_667,57,Sales,Female,25,50983,1,92.86,No
10668,Employee_668,41,HR,Male,13,55309,3,76.93,No
10669,Employee_669,34,Sales,Male,33,44715,1,98.99,No
10670,Employee_670,22,Finance,Female,7,51415,2,88.67,No
10671,Employee_671,31,Operations,Female,20,102328,4,70.17,No
10672,Employee_672,59,Sales,Male,27,103260,3,82.47,Yes
10673,Employee_673,58,Marketing,Male,5,66581,1,83.1,No
10674,Employee_674,54,Marketing,Male,19,18652,3,94.27,Yes
10675,Employee_675,58,Operations,Male,30,41297,5,79.15,No
10676,Employee_676,54,Finance,Male,32,112958,1,79.94,No
10677,Employee_677,38,IT,Male,6,29028,5,72.11,No
10678,Employee_678,50,Marketing,Male,7,28803,3,78.51,No
10679,Employee_679,35,HR,Female,8,21307,4,91.51,No
10680,Employee_680,47,Finance,Male,1,46325,4,89.04,No
10681,Employee_681,54,Sales,Female,16,73616,4,72.44,Yes
10682,Employee_682,58,Sales,Female,16,75483,5,73.44,No
10683,Employee_683,53,HR,Male,34,46574,4,81.31,Yes
10684,Employee_684,44,Marketing,Male,29,99798,2,92.31,No
10685,Employee_685,35,Finance,Female,5,82071,1,94.99,Yes
10686,Employee_686,50,HR,Male,3,29932,1,70.44,No
10687,Employee_687,37,Marketing,Male,34,30749,3,79.87,No
10688,Employee_688,25,Finance,Female,8,23727,5,82.73,No
10689,Employee_689,49,Sales,Female,5,70406,1,97.33,No
10690,Employee_690,24,Finance,Female,12,32332,5,85.04,No
10691,Employee_691,30,Operations,Male,21,110070,3,78.09,No
10692,Employee_692,37,IT,Male,27,25834,4,81.7,Yes
10693,Employee_693,30,Finance,Female,29,35325,3,83.09,No
10694,Employee_694,37,IT,Male,1,24213,2,90.1,No
10695,Employee_695,40,Finance,Female,7,16403,4,71.23,No
10696,Employee_696,44,IT,Male,8,71971,4,81.68,Yes
10697,Employee_697,25,Operations,Female,0,69030,4,89.4,Yes
10698,Employee_698,54,Sales,Male,12,88042,3,78.5,No
10699,Employee_699,26,Marketing,Female,14,110195,2,87.75,No
10700,Employee_700,22,IT,Male,31,22591,5,80.72,No
10701,Employee_701,33,Operations,Male,33,27996,3,92.76,No
10702,Employee_702,31,IT,Female,30,118364,1,71.82,No
10703,Employee_703,43,Sales,Male,13,67485,1,97.54,No
10704,Employee_704,36,IT,Male,13,62830,3,75.15,Yes
10705,Employee_705,51,Operations,Female,28,49370,5,74.76,No
10706,Employee_706,31,Operations,Male,18,72572,1,95.22,No
10707,Employee_707,36,HR,Male,26,94008,5,96.08,No
10708,Employee_708,28,Sales,Male,8,44098,4,72.79,No
10709,Employee_709,24,HR,Female,27,76561,3,97.26,No
10710,Employee_710,24,Sales,Female,23,17196,4,78.2,No
10711,Employee_711,45,IT,Female,27,26091,1,88.56,No
10712,Employee_712,23,Operations,Female,17,95576,5,72.06,No
10713,Employee_713,52,HR,Female,24,80254,4,81.42,No
10714,Employee_714,23,IT,Male,34,64262,1,83.52,No
10715,Employee_715,47,Operations,Male,3,21023,2,87.99,No
10716,Employee_716,49,Sales,Female,13,35543,4,85.76,No
10717,Employee_717,52,Operations,Male,25,75029,2,83.84,No
10718,Employee_718,39,IT,Male,7,108913,2,98.79,No
10719,Employee_719,41,HR,Male,23,117171,1,75.55,No
10720,Employee_720,25,HR,Male,15,57337,3,74.74,Yes
10721,Employee_721,38,Operations,Female,19,55409,5,91.4,No
10722,Employee_722,48,IT,Female,14,85540,1,72.24,No
10723,Employee_723,42,Finance,Male,6,24963,4,84.49,No
10724,Employee_724,41,Sales,Male,16,28796,5,84.52,No
10725,Employee_725,26,Sales,Female,21,55972,3,79.3,No
10726,Employee_726,21,IT,Male,21,87613,1,97.91,No
10727,Employee_727,25,Finance,Male,11,110384,3,78.48,No
10728,Employee_728,32,HR,Male,17,93062,4,78.65,No
10729,Employee_729,46,Marketing,Female,14,18261,1,77.03,No
10730,Employee_730,54,Marketing,Female,15,32046,4,74.37,No
10731,Employee_731,34,IT,Male,4,28397,5,80.92,No
10732,Employee_732,46,Finance,Male,1,75436,5,90.43,No
10733,Employee_733,47,Finance,Male,27,105805,3,92.26,No
10734,Employee_734,29,Sales,Male,26,116694,3,94.4,Yes
10735,Employee_735,46,HR,Male,30,40757,5,75.93,No
10736,Employee_736,42,Operations,Male,0,30299,2,71.07,Yes
10737,Employee_737,50,Finance,Female,28,16902,5,99.24,Yes
10738,Employee_738,37,Operations,Female,0,57399,1,70.43,No
10739,Employee_739,46,Marketing,Male,7,63330,4,98.82,No
10740,Employee_740,56,Operations,Female,15,61308,5,94.86,No
10741,Employee_741,21,HR,Male,27,18846,5,97.36,No
10742,Employee_742,28,HR,Male,21,27359,4,81.62,No
10743,Employee_743,55,Operations,Female,17,64376,4,75.92,Yes
10744,Employee_744,35,IT,Female,21,83056,1,88.19,No
10745,Employee_745,42,Finance,Male,11,55832,4,92.24,Yes
10746,Employee_746,34,IT,Male,18,35098,3,73.93,No
10747,Employee_747,46,Operations,Female,24,119987,5,93.93,Yes
10748,Employee_748,48,Finance,Female,4,64962,4,76.26,No
10749,Employee_749,43,Sales,Male,33,103672,1,84.75,Yes
10750,Employee_750,34,IT,Male,9,50885,4,95.69,No
10751,Employee_751,44,IT,Male,6,111256,5,75.8,No
10752,Employee_752,22,Operations,Female,14,36157,2,77.26,No
10753,Employee_753,46,Marketing,Male,23,63372,4,71.88,No
10754,Employee_754,34,Operations,Female,25,34674,3,74.4,No
10755,Employee_755,27,IT,Male,25,47357,5,74.4,No
10756,Employee_756,23,Finance,Female,25,27578,1,76.1,No
10757,Employee_757,43,Marketing,Female,9,17251,5,78.59,No
10758,Employee_758,38,Operations,Female,16,94049,2,94.45,No
10759,Employee_759,58,Operations,Female,13,52429,1,97.47,No
10760,Employee_760,55,IT,Male,1,107641,2,82.19,Yes
10761,Employee_761,35,IT,Female,12,61871,2,73.85,Yes
10762,Employee_762,45,Sales,Female,26,101526,3,76.71,Yes
10763,Employee_763,57,Operations,Female,8,40499,4,92.09,No
10764,Employee_764,48,IT,Male,6,21421,3,90.32,No
10765,Employee_765,30,HR,Male,9,67204,3,99.02,No
10766,Employee_766,59,Marketing,Male,8,39591,3,70.43,No
10767,Employee_767,37,HR,Male,21,75940,1,92.52,No
10768,Employee_768,59,Marketing,Male,22,107515,4,85.17,No
10769,Employee_769,42,Operations,Male,6,101371,4,97.08,No
10770,Employee_770,46,Sales,Female,8,118229,1,87.29,No
10771,Employee_771,45,IT,Female,26,27202,3,83.4,No
10772,Employee_772,37,IT,Female,23,115950,3,89.98,No
10773,Employee_773,33,IT,Male,28,106202,2,95.01,No
10774,Employee_774,40,Operations,Female,16,34290,2,78.47,No
10775,Employee_775,45,Marketing,Female,19,33130,5,73.23,Yes
10776,Employee_776,24,IT,Male,6,52077,2,82.99,No
10777,Employee_777,30,HR,Female,6,34396,4,76.44,No
10778,Employee_778,23,IT,Male,27,75848,1,82.89,No
10779,Employee_779,38,Operations,Female,18,98488,3,99.73,Yes
10780,Employee_780,56,Sales,Male,19,75530,5,87.22,No
10781,Employee_781,42,HR,Male,6,79274,2,90.81,No
10782,Employee_782,54,IT,Male,5,42122,5,90.34,No
10783,Employee_783,28,IT,Female,24,44381,1,94.62,No
10784,Employee_784,39,Finance,Female,12,60435,1,98.32,No
10785,Employee_785,57,Marketing,Male,21,38267,5,89.76,No
10786,Employee_786,26,HR,Male,16,76978,5,84.28,Yes
10787,Employee_787,46,Finance,Female,21,22088,5,79.53,No
10788,Employee_788,54,Sales,Female,33,112354,3,80.81,No
10789,Employee_789,26,Marketing,Male,7,27822,4,80.03,No
10790,Employee_790,57,HR,Female,17,65216,2,79.73,No
10791,Employee_791,53,IT,Female,23,51589,2,90.84,Yes
10792,Employee_792,42,HR,Female,1,80262,2,87.63,Yes
10793,Employee_793,41,IT,Male,1,72911,5,76.06,Yes
10794,Employee_794,26,Marketing,Male,26,16436,5,99.09,No
10795,Employee_795,26,IT,Female,13,76854,5,82.83,No
10796,Employee_796,24,Sales,Male,11,76888,3,86.98,No
10797,Employee_797,50,Operations,Female,31,42281,3,91.08,No
10798,Employee_798,31,IT,Female,27,103017,3,88.41,No
10799,Employee_799,50,Sales,Male,27,111005,3,79.33,No
10800,Employee_800,51,Operations,Male,24,99403,1,93.93,No
10801,Employee_801,44,Marketing,Male,3,68952,3,73.3,Yes
10802,Employee_802,29,Marketing,Female,25,37766,3,87.07,No
10803,Employee_803,23,HR,Female,2,110273,3,78.2,No
10804,Employee_804,51,Sales,Male,0,36213,2,88.47,No
10805,Employee_805,57,Sales,Male,16,108891,2,76.54,No
10806,Employee_806,56,Finance,Male,6,77239,2,93.17,No
10807,Employee_807,44,Finance,Female,4,37537,4,76.83,No
10808,Employee_808,51,Operations,Female,18,17794,1,96.71,No
